1982.5412087912086, 34.04311698154062
1983.5027472527472, 34.14126021761489
1984.532967032967, 34.2196719536621
1985.5631868131868, 34.091187137985166
1986.456043956044, 34.14994857359389
1987.554945054945, 34.02143669138743
1988.5164835164835, 34.07031884371786
1989.4780219780218, 34.09949656255075
1990.4395604395604, 34.09911763113733
1991.6758241758241, 34.059221566610724
1994.6291208791208, 33.98909218859957
1995.5906593406592, 34.12664429166892
1997.6510989010987, 33.978049044551504
1998.6126373626373, 34.1008228224977
1999.642857142857, 34.0560818491853
2000.6043956043954, 33.85865858279651
2001.565934065934, 34.17355058734369
2002.5961538461538, 34.10417907215936
2003.5576923076922, 34.12350457424349
2004.587912087912, 34.093541926054236
2005.480769230769, 34.20156444540681
2006.5109890109889, 34.073079629729875
2007.5412087912086, 34.092378065284464
2008.5027472527472, 34.08214691712228
